Rotatable_Bonds	SMILES	Rot_Hash
7	C=COC(=O)N[C@@H](CSCNC(C)=O)C(=O)O	rot7_3b805cf6d0
7	O=C(Cl)CCCCCCCCl	rot7_f4c4507e53
7	CCNC(=S)NCC(COCC)N1CCOCC1	rot7_8fe7ac68d4
7	NCCc1cc(O)c2c(c1SC[C@H](N)C(=O)O)SC[C@@H](C(=O)O)N2	rot7_2528d0f4e8
7	CCCCOP(C)(=O)C(NC(=O)OCC)(C(F)(F)F)C(F)(F)F	rot7_245f873d09
7	C=C(C(=O)OCC)N1ON(CCO)ON(CCO)O1	rot7_d943698101
7	NCCC(N)C(=O)NCCC(N)C([O-])O	rot7_c47f7ffd13
7	NC(=O)C(N/N=C(\C(=O)c1ccccc1)c1ccccc1)c1ccccc1	rot7_797cc97f2e
7	COC(=N)CCSSCCC(=N)OC	rot7_a339d2942b
7	CCCC/N=C(/NCCCC)OC1CCCCC1	rot7_6f2953b11d
7	CCCCC[C@H]([C@H](O)C1CCCCC1)[N+](=O)[O-]	rot7_40bc2e45bc
7	CC1=NN(CCOC(=O)Nc2ccc(Cl)c(Cl)c2)C(=O)C1/N=N/c1ccc([N+](=O)[O-])cc1Cl	rot7_9bda40a598
7	O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COC(=O)[C@@H]1CCC(=O)N1	rot7_63d7152b37
7	CCCc1ccc2nc(Cl)c(S(=O)(=O)NC(=O)Nc3nc(OC)cc(OC)n3)n2n1	rot7_02fa32d852
7	CC(CCN=C=O)CC(C)(C)CN=C=O	rot7_0406f75052
7	CC1(C)OC(=O)Nc2ccc(OCCCCS(=O)c3ccc(Cl)cc3)cc21	rot7_8a0cf92a56
7	c1ccc(Cn2cncn2)c(C[NH2+]Cc2ccc(-n3ccnc3)cc2)c1	rot7_e2a0b7256a
7	CS(=O)(=O)c1cccc(C(SCCN)(c2ccccc2)c2ccccc2)c1	rot7_a2a46a7707
7	CCn1c(CNc2ccccc2)nnc1SCc1nc2cc(F)ccc2o1	rot7_03f6b6edb3
7	O=C(NCCCNCc1cc(Cl)cc(Cl)c1)Nc1ccsc1	rot7_20c6960b93
7	CCC1=C[C@@](CC)(C/C(=C/CC(C)=O)CC)OC1=O	rot7_38562c77f5
7	N=C(N)NC(=O)c1nc(-c2ccoc2)c(NCCCc2ccccc2)nc1N	rot7_9345ab770e
7	CCc1occc(=O)c1Oc1cc(NN2CCCCC2)c([N+](=O)[O-])cc1[N+](=O)[O-]	rot7_3ccb00949e
7	CN(C)CCCOC(=O)[C@@](O)(c1ccsc1)C1CCCCC1	rot7_4179f130f0
7	Cc1cc(C(O)CCCCCO)ccc1-c1ccc(F)cc1F	rot7_99eca9b460
7	CC(C)N(Cc1cnc[nH]1)c1cccc(OC(F)(F)C(F)F)c1	rot7_66b29c3f95
7	CCCCCc1cc(OC)c2cc(Cc3ccc(F)cc3)c(=O)oc2c1	rot7_e4420fa4ab
7	N#Cc1cccc(CNC(=O)CCNS(=O)(=O)c2ccc3[nH]c(=O)oc3c2)c1	rot7_03219d1926
7	O=C1C=C(Nc2cccc(OCCNc3ccnc(F)c3)c2)C(=O)N1	rot7_d1ecf9ba92
7	CCOCCSc1nc2c(c(-c3cccs3)c1C#N)CC/C2=C/c1cccs1	rot7_2c3f857c37
7	CCOC(=O)c1sc(NC(=O)CSc2nnnn2-c2ccc(C)c(C)c2)nc1C	rot7_c1ffeb2b1f
7	CCOC(=O)CC(=O)CSc1nc(CC)c(C)cc1C#N	rot7_143965e806
7	CCN(CC)c1nc(-c2nnn[nH]2)nc(N(CC)CC)n1	rot7_4315eb53b2
7	CCCSc1nsc(NC(=O)C(c2ccccc2)c2ccccc2)n1	rot7_20533eb356
7	COc1ccc(C=NNC(=O)Cc2csc(Nc3cccc(C(F)(F)F)c3)n2)cc1C	rot7_4360d7879b
7	Cc1ccc(C(=O)NCC(=O)OC(C)C(=O)Nc2ccc(N(C)C)cc2)s1	rot7_afef272a41
7	CC[C@H](C)/C=C(C)/C=C/C(=O)Cc1cc(O)c(C)c(O)c1C=O	rot7_67a1d6c493
7	COC(=O)C(CCCN1C(=O)c2ccccc2C1=O)(NC(C)=O)c1nnn[nH]1	rot7_9a40fc47ad
7	CCOCCCNC(=O)Cn1sc2nc(C)cc(C)c2c1=O	rot7_cef9943f81
7	CCOC(=O)C(C(=O)NCCc1ccccc1)[n+]1ccc2ccccc2c1	rot7_a6166f85d9
7	COCC#Cc1cc(O[C@@H](C)COC)cc(C(=O)Nc2ccn(C)n2)c1	rot7_e39e2467e1
7	Cc1cc(C(=O)NCCCCCCS)[nH]n1	rot7_0d77bb6607
7	O=C(CCCC1CNNN1)NC1CN(C(=O)OCc2cc(Cl)cc(Cl)c2)C1	rot7_048a903bc4
7	O=C([O-])CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccc(Cl)cc3)nc2)C1=O	rot7_4e42c1f9bc
7	CCCCCCCC(C)c1nc(O)cc(O)n1	rot7_dfd6cdaf89
7	CN(Cc1cc(C(CC(=O)O)c2ccc3c(c2)nnn3C)ccc1Cl)S(C)(=O)=O	rot7_92be3c4735
7	O=C(COc1ccc(Cl)c(Cl)c1)Nc1ccc[n+](Cc2cccc(Cl)c2S(=O)(=O)F)c1	rot7_3081aa92fc
7	CCCS/C(Nc1cccc(C(F)(F)F)c1)=C(/C#N)S(=O)(=O)c1ccccc1	rot7_b6fd615877
7	CC(=O)c1ccc(OCc2cccc(Oc3cc(-c4nn[nH]n4)ccn3)c2)c(Cl)c1O	rot7_724ecf2c95
7	C[C@H](NC(=O)c1cc2cc(OP(=O)(O)O)ccc2[nH]1)c1nc(Cc2ccc(Cl)c(Cl)c2)no1	rot7_f6f492d8b8
7	CNC(=O)C(=O)C#CCCCCOc1ccc(-c2ccccc2)cc1	rot7_0c9fd92ebb
7	CCOc1ncccc1-c1cc(NCc2nccs2)c2c(cnn2C(C)C)n1	rot7_51fb006f14
7	C#CCCCN1c2nc(F)ncc2NC1Cc1c(I)ccc(OC)c1OC	rot7_3b72583931
7	CCCn1c(NCCCN)nc2c([N+](=O)[O-])c(Br)c(Br)cc21	rot7_ba6e184a4f
7	CCN(CC)c1nc(Nc2ccc3[nH]ncc3c2)nc(OC(C(F)(F)F)C(F)(F)F)n1	rot7_bae8e40411
7	O=C(CS)NCC(S)CCCn1ccc2cc(Cl)c(Cl)cc21	rot7_b84cc6c313
7	O=C(Cn1cc(Cl)c(-c2cc(Cl)ccc2OC(F)F)cc1=O)Nc1ccc2nc(C(=O)O)cn2c1	rot7_5a1045f28f
7	CC(C)(OCc1cc(-c2nccs2)n(Cc2ccccc2Cl)n1)C(=O)O	rot7_72cf73ec1e
7	CCCS(=O)(=O)Nc1nc(OC(C)C)nc(-c2ccc(=O)n(C)c2)n1	rot7_51be8b3fcf
7	CCC/C(NC)=C(\Cl)C(=N)C(=O)Nc1ccc([C@H]2CNCCO2)nc1	rot7_3576bc5cb5
7	CN(CCn1cnc(-c2cc(C(=O)NC#N)ccn2)c1)CC1CC1	rot7_24f542cdb4
7	CC(C)Oc1cc(-c2ccc(OCC3CC3C(=O)O)cc2)c(F)c(C(F)(F)F)c1	rot7_5ea2be3e68
7	N#Cc1cccc(C(=O)OCCCCCc2ccccc2)n1	rot7_0961fef68a
7	OCCNc1nc(NCc2nc3c(F)c(F)ccc3[nH]2)c2ncn(-c3cccc(F)c3)c2n1	rot7_6c441efdf1
7	C=Cc1oc2ccccc2c(=O)c1CN(/C=C/C(C)=O)Cc1ccccc1	rot7_5825fa77f3
7	NS(=O)(=O)NCCNC1=NON/C1=C(/NO)Nc1ccc(F)c(Br)c1	rot7_4bc19dca51
7	C1=C(c2cccc(CNCCOc3cccc4c3OCO4)c2)CCC1	rot7_af287f62f2
7	C[C@@](OCc1ccc(-c2ccccc2)cc1)(C(=O)NO)[C@@H](O)c1ccno1	rot7_659ab1c5b1
7	COCC/N=c1/scc(-c2cccs2)n1/N=C/c1cc(Br)c(O)c(OC)c1	rot7_2979557003
7	CCC(Cl)Cc1nc(CO)cn1Cc1ccc2cc(-c3nnn[nH]3)ccc2c1	rot7_68159f41be
7	C/C(=C\CC[C@]1(C)[C@@H](C(=O)O)C[C@H]1[C@](C)(O)C(=O)O)C(=O)O	rot7_fde58b36db
7	CC(C)C[C@H](NC(=O)NCc1cn(-c2cc(Cl)ccc2Cl)nn1)C(=O)NO	rot7_c40ae223ce
7	COC(=O)C(O)CC(Cc1ccc(-c2cccc(Cl)c2)c(Cl)c1)NC(=O)C(=O)O	rot7_596ff0ae32
7	C#CCNC1CCc2ccc(OC(=O)N(CC)CCCC)cc21	rot7_b0208ceb06
7	C=Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12	rot7_b3b9e928b3
7	CC(C)CC(CS)C(=O)NCCS(=O)(=O)[O-]	rot7_f600e6dac5
7	O=C(/C=N/O)c1ccc(OCC2CCCCN2Cc2ccccc2)nc1	rot7_d65538e28c
7	COc1ccc(C(=O)/C(Cc2ccccc2)=C(\C(=O)[O-])c2ccc3nsnc3c2)cc1	rot7_3606c4efe9
7	CCCCCCc1oncc1C(=S)Nc1ccc(C(F)(F)F)cc1	rot7_92c8e5299b
7	C[C@H](N)C(=O)NS(=O)(=O)OC[C@H]1O[C@@H](c2nc(-c3ccccc3)cs2)[C@H](O)[C@@H]1O	rot7_824790b0cc
7	COC(=O)/C=C1/C(=O)N2C1S(=O)(=O)[C@@](C)(COC(=O)CSc1nnnn1C)[C@@H]2C(=O)[O-]	rot7_9cd46208b9
7	CSc1ccc(Cn2c(CC(C)(C)CC(=O)O)nc3cc(Cl)cnc32)cc1	rot7_caa30db34f
7	CCCCc1n[nH]c(=S)n1Cc1ccc(-c2ccccc2C(=O)O)cc1	rot7_fd923b3096
7	NS(=O)(=O)c1ccc(N[N-]C(=[SH+])NC(c2ccccc2)c2ccccc2)c([N+](=O)[O-])c1	rot7_28de192c6f
7	Cc1ccccc1C(Oc1cc(OCc2ccncc2)ccc1C#N)C(=O)[O-]	rot7_1036c28c56
7	CCCc1sc(NS(=O)(=O)/C=C/c2ccc(F)c(F)c2)nc1-c1ccc(Cl)cc1	rot7_83887b522e
7	COc1cc2c(cc1OC)S(=O)(=O)OC(C(=O)N[C@H](C=O)CC(C)C)C2	rot7_5bf068084f
7	COc1ccc(Br)cc1CCc1c(Cl)cccc1-c1nccn1CC1CC1	rot7_50a29fa654
7	N#Cc1c(NCCCNCc2cc(Br)cc(Br)c2)[nH]c2ccccc12	rot7_f6d1328d0c
7	CC(=O)c1cc(C(=O)CC(=O)Nc2ccccc2)sc1Nc1ccccc1	rot7_b10393f9b8
7	Cc1nc(-c2ccc(Cl)cc2)sc1CCOc1cc(C(O)(C(=O)O)C(F)(F)F)ccc1O	rot7_a0eb0b8acc
7	COCCOc1ccc2c(Nc3cc(C)n[nH]3)nn(C(C)C)c(=O)c2c1	rot7_73280be9c3
7	Cn1cc(S(=O)(=O)N2CC(CNC(=O)c3ccc(Cl)cc3Cl)(CC3CC3)C2)nn1	rot7_71cf1248c2
7	C=CCC(CC=C)(C(=O)O)C(=O)NC(=O)NC1CCCCC1	rot7_536718c2e5
7	COC(=O)/C(C#N)=C(/N=C/C=C/C=C/C(C#N)C(=O)OC)c1ccccc1	rot7_f8a53f587f
7	CCCCN(CCCC)P1SCCS1	rot7_66dc6b2447
7	CC(C)C(=NCCN=C(C(C)C)C(C)C)C(C)C	rot7_d57006f00f
7	C=CCOP(=O)(OCC=C)C1(Cl)C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl	rot7_4c8aa63ef2
7	C/C(=C/C(C)C(=O)CC(O)CC1CC(=O)NC(=O)C1)C1OC1C	rot7_1bf54a7374
7	Nc1nc2c(ncn2[C@@H]2C=C[C@H](CP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)c(=O)n1O	rot7_b8eb609c96
7	NCC(O)COc1ccccc1OCN1C=CCO1	rot7_04e2e9539d
7	CCCCN1C(=O)C(O)(OC)C(=O)N(CCCC)C1=S	rot7_34617b8b3e
7	CC(C)CC1CCC(C(=O)COS(=O)(=O)c2ccccc2)CC1	rot7_2106e86bef
7	CCN(CC)SSN(CC)CC	rot7_9ed0a342b1
7	C#CCOP(=O)(C=C=C)OC(CCl)CCl	rot7_8acec50623
7	C=C(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)C(C)C	rot7_5202b9f3de
7	O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl	rot7_f4af0b7dc6
7	CCOC(=O)COc1c(Br)cc(Br)cc1CN(C)C1CCCCC1	rot7_b2ea0a96ac
7	CC(O)CCC(=O)N(CCO)CC1C2CCC(C2)C1C	rot7_0a5afca4c0
7	CCOc1ccc(F)cc1C(CN(C)C)C(C)CC	rot7_e9596abdd4
7	CCOP(C)(=O)SCCN(C)c1cccc(Cl)c1	rot7_9c12dba05e
7	O=C(C[n+]1cc([O-])on1)OCC(=O)C(c1ccccc1)c1ccccc1	rot7_caec291eb5
7	CCCC1CC(NCCN(CC)CC)=NC1C	rot7_52f46e6cb9
7	CC1=CC(=O)C(C(=O)CCCCc2ccc([N+](=O)[O-])cc2)C(=O)O1	rot7_371c841a6a
7	C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N=[N+]=[N-])c1[N+](=O)[O-]	rot7_49a65dd812
7	CCOC(=O)C(CC)(/N=N/c1cc(C(F)(F)F)ccc1S(=O)(=O)O)C(=O)O	rot7_0512e09b65
7	CCN(CC)C(=O)CCC(O)(C(N)=O)c1ccccc1	rot7_06a5279888
7	CC(C)COC(C)OCCc1ccccc1	rot7_a5628a0824
7	O=c1nc(CCCCCCc2nc(=O)c(F)c[nH]2)[nH]cc1F	rot7_857860ba70
7	NCC(CC(=O)O)OC(=O)/C=C/C(=O)Nc1cccc2c(=O)[nH][nH]c(=O)c12	rot7_c975331640
7	COc1nc(C(=N)c2cc(OC)c(OC)c(OC)c2)cc(N(C)C)n1	rot7_6001c9c8d0
7	C[C@H](OS(C)(=O)=O)[C@@](Cc1ccccc1)(OC(N)=O)C(N)=O	rot7_069db0dd5c
7	O=COCC(Br)(COC=O)[N+](=O)[O-]	rot7_a5ec105bfc
7	NCCCOP(O)(=S)OCCN	rot7_fa49621714
7	O=[N+]([O-])c1ccc(OCc2nc3ccc(Cl)cc3n2CNc2nccs2)cc1	rot7_0c410787d2
7	Cc1nc2ccc(I)cc2c(=O)n1-c1nnc(SCC(O)CNc2ccc(Cl)cc2)s1	rot7_e9a1b37c5d
7	COC(=O)/C=C\CC[C@H]1CCCC[C@@H]1OCc1ccc(Br)cc1	rot7_57cffe43d1
7	CCOC(=O)[C@H](C=O)N(C=O)C(C)c1ccc(F)cc1	rot7_62c91025ab
7	Oc1c(/C=N/c2ccc(N(CCCl)CCCl)cc2)[nH]c2ccccc12	rot7_686b86f99a
7	CCCCCC(/C=N/NC(N)=S)C(O)(C(F)(F)F)C(F)(F)F	rot7_fc0b0f5669
7	CC(C)C[C@H](NC(=O)N1CCNC1=O)C(=O)NCCC(N)=O	rot7_6ed731c412
7	CC(Sc1nnc(-c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)n1C)C(=O)O	rot7_567c8803f8
7	O=S(=O)(SC(=S)NCCNC(=S)SS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1	rot7_a20f9fb971
7	CCSc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1	rot7_f1a43f4e45
7	CCN(CC(F)F)c1ncc(-c2cnnc3cc(OC)c(OC)cc23)cc1C	rot7_3390510cc6
7	CCn1nnc(CCNC(=O)Nc2nc(C)c(-c3ccc(S(C)(=O)=O)c(F)c3)s2)n1	rot7_aa8f6f87a5
7	COc1cc(Cl)c(-c2nc(SCC(=O)NCCF)nc3[nH]cc(C#N)c23)cc1O	rot7_10168b96fb
7	O=C(O)CC(=O)CP(=O)(O)C=CC1=C(c2ccc(F)cc2)c2ccccc2C12CC2	rot7_fbcb195300
7	O=C(NCCO)Nc1nc2ccc(S(=O)(=O)NCc3ccccc3Cl)cc2[nH]1	rot7_2b9a68b495
7	C[C@@H](Oc1ccc2[nH]nc(/C=C/c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl	rot7_6fec75cee6
7	COCCOCc1nc(C(F)(F)F)ccc1C(=O)C1=C(O)[C@@H]2CC[C@@H](C2)C1=O	rot7_87baad0b16
7	N#Cc1cnc(NC(=O)Nc2ccc(CCNCc3ccccc3F)c(Cl)c2)cn1	rot7_cb49f491f2
7	O=C(O)CCNC(=O)c1ncc2c(cc(-c3ccccc3)c(=O)n2Cc2nccs2)c1O	rot7_7186836c0e
7	Cc1cc(NC(=O)CCCSc2nc(-c3ccco3)cc(C(F)(F)F)n2)no1	rot7_e07e49ad94
7	C=CCOc1ccc2c(c1)c(S(=O)(=O)c1ccc(C)cc1)cn2COC	rot7_d0b5def0dc
7	CC/N=C1/SC(CC(=O)Nc2ccccc2OCC)C(=O)N1CC	rot7_a95cef5f34
7	CCOC(=O)C(=O)/C(=C\N(C)C)c1onc(-c2ccccc2)c1C(=O)OC	rot7_3af76abe56
7	C=CCOc1ccc2cccc(/C=N/NC(=O)c3cc4cc([N+](=O)[O-])ccc4s3)c2c1	rot7_5d7afbedb8
7	CCOC(=O)COc1cc(-n2c(=S)[nH]c3cc(OC)c(OC)cc3c2=O)c(Cl)cc1Cl	rot7_9031dcc8dd
7	CCCOc1ccc(Cc2c(Cl)nc(SC)nc2N(C)C)cc1	rot7_8d53387cb6
7	C=CCC(Nc1ccccc1)C12C=CC(O1)C(C(=O)OC)=C2C(=O)OC	rot7_c10b62845d
7	COc1ccccc1N(CCC#N)C(=O)COC(=O)c1cccn1C	rot7_0b7d20635d
7	O=C(NCc1ccc(F)cc1)c1ccc(CS(=O)(=O)Cc2ccccc2F)o1	rot7_b5e170eac3
7	C=CCOc1c2ccc(C(=O)N(CC)c3ccc(OC)cc3)cc2nn1C	rot7_5af622b187
7	COc1ccc(Cl)cc1NC(=O)C/C(C)=N/NC(=O)C(=O)NCc1ccccc1	rot7_d826e9c0bd
7	COc1ccc2nc(NC(=O)CSC(C)C(=O)Nc3cc(C)on3)sc2c1	rot7_461eea4163
7	CCN(CC)Cc1c(CC(C)C)oc(C)c1C(=O)O	rot7_0eccde276a
7	COCc1ccc(OCCOc2ccc(Cl)cc2Cl)c(Cl)n1	rot7_d1f6d2caaf
7	Cc1ccc(-c2noc(CSc3nnc(Cc4cccs4)n3-c3ccccc3)n2)cc1	rot7_57bf050594
7	CCOC(=O)C(/C=N/c1ccc(NC2=NCC(C)S2)cc1)C(=O)OCC	rot7_8951f8a027
7	CSCCC(NC(=O)c1cccc(C)c1)C(=O)NNC(=O)c1cccs1	rot7_f9939356a5
7	COCCn1cc(-c2cccs2)nc1CCc1cn2c(C)cc(C)nc2n1	rot7_53577832df
7	COc1nc(NCCc2ccc(F)cc2)nc(-c2cc3ccc(SC)cc3[nH]2)n1	rot7_eb424467ce
7	CCCCOc1ccc(C/C(C)=N/NC(=S)NN)cc1	rot7_7c687ea126
7	CCCN(CC1CC1)c1cc(C(=O)Nc2ccc3[nH]cnc3c2)ncn1	rot7_8fc8a58f05
7	C#Cc1cn2c(-c3ccc(C(=O)NCC(F)F)c(C)c3)cnc2c(NCCC(F)(F)F)n1	rot7_b0cb24625f
7	Nc1ccccc1NC(=O)c1ccc(-c2cn(CCc3cccc([N+](=O)[O-])c3)nn2)s1	rot7_43db0589a5
7	COC(=O)c1cc([C@H](Nc2nc3cc(F)ccc3s2)P(=O)(OC)OC)ccc1O	rot7_80ce728bf9
7	CSCC[C@H](NC(=O)NCc1ccc(N)cc1)C(=O)N1CCCC1	rot7_ca86a0c827
7	CS(=O)(=O)Nc1c(Cl)cc(S(=O)(=O)N(CCC(F)(F)F)c2sc3ccccc3c2Cl)cc1Cl	rot7_1e9948f673
7	N#Cc1c(-c2ccccc2)nc(NNc2csc(Nc3ccc(S(N)(=O)=O)cc3)n2)[nH]c1=O	rot7_4d68a7225c
7	Cn1cc(OC2CN(c3cccc(COC(=O)CC(=N)N)c3F)C2)ccc1=O	rot7_0e6e7ffa6f
7	COC(=O)C(C)C(C)(C)NC(=O)c1cc(OCC2CC2)c(Cl)cn1	rot7_0f9c00d713
7	COCCOCCOc1cc(Br)sc1Br	rot7_4b02c81892
7	Cc1nc(N)c2c(C(N)=O)cn(C[C@@H](CO)OCP(=O)(O)O)c2n1	rot7_97de9acefb
7	CCOc1nc(F)cc2nc(SSc3nc4cc(F)nc(OCC)n4n3)nn12	rot7_e37f8af8ee
7	[N-]=[N+]=NCc1cc(OCc2cc(F)ccc2F)n(CC2CCCC2)n1	rot7_2c6f88ae70
7	CCCN(CCC)CCc1cccc2c1CC(=O)N2O	rot7_1f13ca5fa6
7	NCCS(=O)(=O)c1ccc(-c2cccc3nc(C(=O)O)nn23)c(-c2nnn[nH]2)c1S(N)(=O)=O	rot7_0aa6c06ebc
7	COCCCn1cnc(-c2cc(C(=O)O)ccn2)c1-c1ccc(Cl)c(F)c1	rot7_61fa6f0cd1
7	O=S(=O)(Nc1ncns1)c1cc(F)c(CO[C@H]2OCCN[C@@H]2c2ccc(F)cc2)cc1F	rot7_72825d99ef
7	N#CCc1cccc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)c1	rot7_44fc3f94b1
7	CN(C)CCCC(O)(c1ccc(Br)cc1)c1ccc(C#N)cc1CO	rot7_a7c7fe1e76
7	CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)Cc3cc(Br)cnc32)ccc1OC	rot7_6379aa1809
7	COCc1cnnn1CC(=O)Nc1ccc(Br)c(S(=O)(=O)N2CC[C@H](C)C2)c1	rot7_eb3f6c13a8
7	CC(C)CCOc1ccc(-c2cc(C(=O)NN)c(=O)[nH]n2)cc1[N+](=O)[O-]	rot7_fae57a93b9
7	CC[C@H](C)[C@H](N)C(=O)NCc1ccc(-c2cncc(C(=O)O)c2N)o1	rot7_4ea90cd13f
7	C[C@@H](NCc1nc2ccc(Oc3cc(F)c(F)c(F)c3)nc2n1C1CCC1)C(N)=O	rot7_a481879a89
7	CC=Cc1c(C)ccc(C)c1OCCCC(C)(C)C(=O)O	rot7_5128d3c80c
7	CCCC[C@H](N)C(=O)CNC1CC1	rot7_238126cf2d
7	CO[C@H]1C(=O)N2C(C(=O)N(C)CC(=O)O)=C(CSc3ccccn3)CS(=O)(=O)[C@H]12	rot7_ea561badd1
7	CC(C)CCNC(=O)C(=O)[C@@H](N)CC(C)C	rot7_a9fb9ce966
7	CN(C)c1ccc(CC(CS)C(=O)Nc2ccc(S(=O)(=O)[O-])cc2)cc1	rot7_62c2a68924
7	Cc1cnc2c(C(=O)NCCO)cn(Cc3ncnc(OC(F)F)c3C)c2c1	rot7_2c2483a805
7	CCCCCCOc1nccnc1C1=CCCCNC1	rot7_a01a1b3ced
7	CC(C)C(CNO)C(=O)NCCC(=O)O	rot7_bd419135e9
7	CCN(CC)CCNS(=O)(=O)c1ccc(I)cc1	rot7_e751f24fce
7	Cc1ccsc1/C(=N\OCCN1CCC[C@@H](C(=O)O)C1)c1cccs1	rot7_0f2ec72422
7	CCCC[C@@H](C(O)C(=O)NO)S(=O)c1ccccc1	rot7_791463430e
7	O=C(O)COc1cccc(Cn2[nH]c(C(F)(F)F)c(Cc3ccc4c(c3)OCO4)c2=O)c1	rot7_eb6dd6a787
7	CCOC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1NC1CC1	rot7_3e0c2077e8
7	C/C=C/c1occ(C(=O)c2c(OC)cc(OC)cc2C(=O)OC)c(=O)c1OC	rot7_539aabe457
7	CC(C)CCNc1cc(NS(=O)(=O)c2ccc(Cl)cc2)cc2c(Cl)[nH]nc12	rot7_ac69224b90
7	O=C(O)CC(Sc1ccccc1NC(=O)[C@H]1CCCN1)c1cccnc1	rot7_64f81977ae
7	CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)Oc4ccc([N+](=O)[O-])cc4)cc3)[nH]c2c1=O	rot7_582a39bba8
7	O=S(=O)(CCCCc1ccccc1)c1nnc(-c2ccccn2)o1	rot7_e0e1dcdf2c
7	C=CCOc1ccc(-c2ccc(-c3ccccc3)n2CC(=O)NC(=N)N)cc1	rot7_fc6d179cf4
7	[N-]=C=C(c1ccnc(NCCc2ccc([N+](=O)[O-])cc2)n1)c1[nH+]c2ccccc2s1	rot7_90bd012d54
7	COc1cc2c(c(Cl)c1Cl)C(=O)C(CCN(C)CC(=O)O)(c1ccccc1)C2=O	rot7_bcf498b8f3
7	COC(=O)c1c(F)cccc1-c1ccc(CNC(=O)C2(NC(=O)C(F)(F)Cl)CC2)c(F)c1	rot7_249f52fd0a
7	Cc1cc(COc2ccc(S(=O)(=O)NCc3n[nH]c(=O)[nH]3)cc2)c2ccccc2n1	rot7_ff7d244eec
7	CCCN(CCC)c1nc(C)c(Oc2cc(C)ccn2)nc1C	rot7_735b5a8e40
7	COC(C)CNc1nc(-c2ccco2)c(C(=O)c2ccccc2)s1	rot7_b5fd5edc7c
7	CC(C)C1C(=O)N2C(C(=O)OCc3ccccc3)=C(CSc3nnnn3C)S[C@H]12	rot7_70c3282907
7	CCN(CC)CCCC1(C)CC(=O)C(c2ccccc2)=CO1	rot7_490f6ea9e8
7	C[C@H](NC(C)(C)CN(C)C(=O)C1(C(N)=O)CC1)c1ccccc1	rot7_2d61d5ee29
7	Cc1cc(Br)cc(COCC(N)C(c2ccccc2)c2ccccc2)c1	rot7_480ae9b2e3
7	CCCCCCC1CN(c2cccc(S(C)(=O)=O)c2)C(=O)O1	rot7_8d99da8dd9
7	CC(C)Oc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)[nH]n1	rot7_090f56e311
7	COc1ccc(NC(=S)NCC2(Cn3ccnc3)CC2)cc1OC	rot7_88755821cf
7	CC(C)CCSS(=O)CCC(C)C	rot7_496a8e9f73
7	NC(N)=NCc1cn(CC(=O)N(CC(=O)O)c2ccccc2)nn1	rot7_02a6a63d82
7	C[C@@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccoc2S(=O)(=O)c2ccccc2F)cc1	rot7_08b02df7a9
7	C=CCNS(=O)(=O)c1cc(S(N)(=O)=O)c(Cl)cc1N=CC=C(C)O	rot7_b389290dc3
7	CCOP(=O)(NC(C)C)Oc1ccc(S(C)(=O)=O)c(C)c1	rot7_cf274145bd
7	C=CCNC(=O)C(CC)(CC)SCC	rot7_cb260886ba
7	CN(C)CCCNc1cc(Cl)ccc1Sc1ccc(Cl)cc1	rot7_77a21160ef
7	CCC(=O)COc1ccc(C(=O)COC)c2ccccc12	rot7_6bf409ffc6
7	CC(=O)N[C@@H](CSC(=O)[C@]1([C@@H](O)C(C)C)NC(=O)[C@H](C)[C@@H]1O)C(=O)O	rot7_762ff630c7
7	C/C=C/CC(C/C=C/C)(C/C=C/C)c1ccncc1	rot7_33b341cd7d
7	NC(=O)CC[C@@H]1NC[C@H]([C@@H](O)[C@H](O)[C@H](O)CO)OC1=O	rot7_6617647001
7	C=C[C@](C)(CC/C=C(\C)C(=O)O)O[C@@H]1OC[C@H](O)[C@H](O)[C@H]1O	rot7_98f389bb14
7	CCC(=O)NC(=O)c1ccc(N)cc1CCN(CC)CC	rot7_5837540e14
7	CCOCN(C(=O)CCl)c1c(C)cccc1OC(C)C	rot7_9021d77ad1
7	CC(C)C(=O)Cc1c(OCC(O)C(C)(C)O)ccc2ccc(=O)oc12	rot7_f33176cf9b
